Tweet,Label
@Twitter-handle: thanks!,happiness
"RT @Twitter-handle: Rob Savage says there's already an idea for a 'BOOGEYMAN' sequel. ""It’s not what you would expect from a big studio mov…",surprise
RT @Twitter-handle: sm stans giving their opinions on not supporting this cb as if they REALLY CARE about the grp or members,anger
RT @Twitter-handle: Thnx guys,happiness
@Twitter-handle: Moot issue since he's not a natural born American citizen.,neutral
RT @Twitter-handle: This is so fucking cute URL,happiness
RT @Twitter-handle: Remember your dreams. 💫 #NothingLikeOranje URL,neutral
@Twitter-handle: Smh who signed up URL,neutral
"RT @Twitter-handle: Your support or betrayal will not stop #Biafra restoration. Records are being kept for both supporters and betrayers, a…",anger
RT @Twitter-handle: Artist: THE MITH Song: CHEERS 2.0 🥂 Producer: @Twitter-handle: Engineer: @Twitter-handle: 📍 BirdNest Resort. ---COMING SOON----…,neutral
Luna classic/ 4RZ pair? #4RZ #4REALZA #LunaClassic #TerraClassic #LUNC,neutral
@Twitter-handle: @Twitter-handle: Honestly thought bo4 was supposed to be exo as well,neutral
"RT @Twitter-handle: Last PrePrint of the Jean Monnet Chair on EU and Global Administrative Law and the @Twitter-handle: series 👉Xabier Arzoz: ""…",neutral
Photo gallery: Bears tackle Jaguars in latest girls football showcase URL,neutral
@Twitter-handle: @Twitter-handle: Aren’t you a bit of a hypocrite? Didn’t Kai En Tai perform bottom surgery on you while RAW was airing?,anger
"RT @Twitter-handle: Football lovers, We have a meeting right now URL",neutral
"so again, one of the most vocal bulls is pushing a known fraudulent betting site to generate volume and lure dollar… URL",anger
IM. NOT. THAT. INNOCENT. URL,disgust
RT @Twitter-handle: casnary nation where are y'all.......,neutral
RT @Twitter-handle: ✨Day 6✨ Commemoration of Version 3.7 Update! #GenshinImpact Twitter Event - Set 3 How to Participate: ① Follow @Twitter-handle:,neutral
"RT @Twitter-handle: ""He was my biggest fan. Every time when I play... yeah, it's for him."" Romelu Lukaku gets emotional talking about his gran…",sadness
"RT @Twitter-handle: A man who blamed 9/11 on gay people and abortion, said Haitians deserved the 2010 earthquake, and called feminists evil,…",anger
@Twitter-handle: @Twitter-handle: So you listened to him get you together and your response is to cry that nobody listens to him.,anger
@Twitter-handle: @Twitter-handle: Yes and yes. But we need a fall guy,anger
RT @Twitter-handle: Paul George’s bag is big indeed. URL,neutral
"@Twitter-handle: it’s a reunion for a reality show after a cheating scandal, not tea with mother goose. tune into PBS if… URL",neutral
damn URL,neutral
@Twitter-handle: Ngl she kinda got a point,neutral
RT @Twitter-handle: Demand of Khalistan roared in the air of Panjab on the 39th anniversary of the Sikh genocide in the name of Operation Blue…,anger
@Twitter-handle: shut up Man... He committed a crime and they have proof of that! Why are you telling all these people… URL,anger
RT @Twitter-handle: Exposing the ⁦@Conservatives⁩ Hedge Fund Scandal: Better Late than Never – Or Too Little Too Late? ⁦@BylineTimes⁩ URL,anger
RT @Twitter-handle: $1 | 14.700 IDR ~ FAST🐾 • Retweet this • RT &amp; Like tweet below👇,neutral
"RT @Twitter-handle: UCING @Twitter-handle: New Video Leaked Breckiehill leaks, Breckie hill, Overtime Megan leaks, Mikayla Campinos leaks, Ice Spice leak…",neutral
@Twitter-handle: yeessss,happiness
PAIN THE ONLY REMEMDY IS THAT I GOT BAO FOR GRAY URL,sadness
With her daddy’s kindergarten tassel and her own! (I never had a kindergarten tassel! 😢) URL,neutral
@Twitter-handle: Nope,neutral
HILY SHUT URL,neutral
@Twitter-handle: i'd ask when she got a kid 😭,sadness
RT @Twitter-handle: What #NewMusicFriday bop is your fav? 👀🎶 #BTS - #TakeTwo #NiallHoran - #TheShow #SamSmith x #Madonna - #Vulgar Other!…,neutral
RT @Twitter-handle: Crying at this hour because of the realization that Swaziland does not have the resources to make our youth great 💔,sadness
"Many people who struggle with autism tend to lean into their awkward nature rather than away from it, because it's… URL",neutral
RT @Twitter-handle: @Twitter-handle: Tories are the absolute pits!! #GTTONow,anger
"@Twitter-handle: If he’s guilty, what does that make Biden of the same crime? In fact wasn’t a crime as trump had the leg… URL",anger
RT @Twitter-handle: This is huge. I’m told the controversial former prime minister and ex-lover of the internet’s finest journalist has be…,disgust
RT @Twitter-handle: Smh tooth back out and everything. Relapse 😭💀,sadness
@Twitter-handle: YOU GET BACK HERE,anger
"@Twitter-handle: @Twitter-handle: ""majority (81%) of child and youth victims of sexual offences were female, a finding that w… URL",neutral
"@Twitter-handle: Johnny, any idea of how many of these did they make?? I've seen one before",neutral
will you fucking stop sending me messages??? you fucking idiots!! I HATE YOU SO FUCKING MUCH FUCKDNSNJSNAB,anger
"Oh shit, my Evie and Sig ship is officially 1 years old🤭 which is also the same day I caught strep throat🫤 (it was horrible)",sadness
RT @Twitter-handle: “Wyd after work” Me: URL,neutral
idc what bouncy sounds like im still gonna throw my ass to it,neutral
RT @Twitter-handle: me trying to figure out how i’m paying for all these summer plans URL,neutral
RT @Twitter-handle: @Twitter-handle: @Twitter-handle: BASED. Dude even built a Bush trebuchet LOL,surprise
RT @Twitter-handle: @Twitter-handle: But Ricky you forgot the part where there's no evidence at all that Biden took a bribe. Prove it,anger
RT @Twitter-handle: Here is one area where ROTB EXCELS. This movie makes you CARE for the ROBOTS. Something I have not felt since 07 when Bu…,happiness
"RT @Twitter-handle: Ebizo - SP 23 This is a new project of @Twitter-handle: on my Opensea's account: Ebizo Collection, 1/1 Edition, on Polygo…",neutral
"RT @Twitter-handle: 5/20 🏔️ Dent du géant, 4013m, Alpes Next step : Mont Blanc 4807m Pas de ralentir, Road to Top of the World ! URL",happiness
RT @Twitter-handle: Marilyn Monrowl.. 😅 URL,neutral
@Twitter-handle: @Twitter-handle: @Twitter-handle: $ESCO is the way,neutral
RT @Twitter-handle: and it always happens at the worse times possible #MOTHER3 URL,neutral
RT @Twitter-handle: BREAKING: TRUMP INDICTMENT HAS BEEN UNSEALED. MORE TO FOLLOW,anger
RT @Twitter-handle: Lovely afternoon for a spot of independence campaigning with @Twitter-handle: friends in Dullatur. #ActiveSNP URL,happiness
RT @Twitter-handle: He's such a baby 🥹🫶 URL,disgust
RT @Twitter-handle: okay so this cutie is turning 30 in just few hours. HBD TEJASSWI PRAKASH. @Twitter-handle: | #TejasswiPrakash URL,happiness
@Twitter-handle: I can tell you what he didn’t do: stayed healthy enough to actually play basketball. I think his drama has… URL,anger
"RT @Twitter-handle: As a pastor, he wore a dress, but he's still not a drag queen. URL",neutral
RT @Twitter-handle: 𝖗𝖙 𝖉𝖒 #imgxtalk4u,neutral
h/t @Twitter-handle: for the video link,neutral
RT @Twitter-handle: Celebrating the release of The Show with a special @Twitter-handle: Album Release Party ! Tune in tonight at 7pm ET! URL,happiness
I've had a snowball fight once in my life and it was the worst fight ever like it was soo anticlimactic,disgust
RT @Twitter-handle: [ #선우’s Post ] 230609 #SUNOO: Please show a lot of interest for tomorrow’s Weverse Con~~ @Twitter-handle: @Twitter-handle: #E…,neutral
Duh! That song hard as hell URL,neutral
RT @Twitter-handle: That’s what we call people who believe in bullshit…!,anger
@Twitter-handle: Yes Omg she was the it girl 😭😭😭,sadness
RT @Twitter-handle: 🚨 The $LOYAL #Airdrop is live! CLAIM YOUR TOKENS NOW 👇 🔗 URL 🎁 #usdt #SEC #DOGE $PSYOP $xrp #bull…,neutral
RT @Twitter-handle: Nikola Jokic and Jamal Murray had HISTORIC Game 3s to put the @Twitter-handle: up 2-1. Will the @Twitter-handle: even the series tonight? GAME…,happiness
RT @Twitter-handle: Hello Nanbas!! Eppudi irukkirirkal?? Indiavin mudhal 2 screen bookings Namma tamilakatthil thirakkapattadhu Tag Your…,happiness
Amazing world of gumball URL,neutral
RT @Twitter-handle: Jimin charts at #81 on the Spotify Global Weekly Top Artists Chart for June 2 - June 8! 🌎🔥 Jimin is the longest charting Ko…,happiness
@Twitter-handle: use my code plz 172548017,neutral
RT @Twitter-handle: Happy pride :) URL,happiness
@Twitter-handle: @Twitter-handle: What 😭,sadness
GASP!?!?! THIS IS SO GOOD URL,surprise
@Twitter-handle: @Twitter-handle: I thought it was quiet because ive been on a blocking frenzy Alot of normal people are stil… URL,neutral
"RT @Twitter-handle: it was just a matter of damn 4 runs, you all praising but I-💔 URL",anger
"RT @Twitter-handle: If you like vex say I no sure again, I don learn URL",neutral
RT @Twitter-handle: You can also watch the live here: 📺URL #GuoPianxFreenBecky URL,neutral
RT @Twitter-handle: Carnaval Tercermundista be like: URL,neutral
RT @Twitter-handle: context: i asked hanbin to guess my job then he just suddenly said those words after i told him i’m actually unemployed… i’m j…,sadness
@Twitter-handle: Weekend plans URL,neutral
RT @Twitter-handle: 6Years Raabta With Sushant 🕊️ URL,neutral
"@Twitter-handle: Yeah, look out for each other. I am a humanitarian.",happiness
"Rivers State Governor, Sir Siminalayi Fubara has declared the stance of the State to support the All Progressives C… URL",neutral
RT @Twitter-handle: $SOFI Stock to $500 The Next 1 Trillion Dollar Opportunity 🔥🔥🚀🚀✅✅🚨🚨 URL,neutral
RT @Twitter-handle: variety shows i wish jebiwon appear on: 1. knowing brothers 2. lee young ji’s drinking show (idk what its call in engli…,neutral
RT @Twitter-handle: Summer☑️ Summer mood ❌ #ourflagmeansdeath #OFMDfanart #edwardteach #blackbeard #ofmd URL,neutral
OLD WOMAN YURI???? where's this from URL,neutral
"RT @Twitter-handle: Charles Dance, who plays Tywin Lannister on Game Of Thrones, was so appalled by his character’s treatment of his son Tyrio…",disgust
"RT @Twitter-handle: Twitter has never felt this relatable. We moved 3 of 4 UK shows to bigger venues, so you have another chance besties ☀️…",happiness
@Twitter-handle: @Twitter-handle: Same. Was on cerazette for years after switching from microgynon due to risk of breast… URL,neutral
A small appreciation tweet for my Sukuna mouth henna tattoo that I made URL URL,happiness
@Twitter-handle: $Eyes2have,neutral
"RT @Twitter-handle: Tune in live to All Access with Emin Gün Sirer ( @Twitter-handle: ), and special guests @Twitter-handle: and @Twitter-handle: as they discu…",neutral
"@Twitter-handle: @Twitter-handle: Always talking underneath my breath chai😭😭, then also Mary u dey always make me laugh",happiness
"Prioritizing wildfire safety is crucial amidst devastating wildfires in Canada. Stay informed, create defensible sp… URL",neutral
@Twitter-handle: You don’t have to say anything. You choose to. Why don’t you go help fight the Canadian forest fires… URL,neutral
RT @Twitter-handle: @Twitter-handle: 90% of transfer news that leaks is from agents most journalists will admit that. Theres definitely some c…,neutral
".,,IHOP +1 903-561-1133 URL",neutral
"RT @Twitter-handle: 📢While Intl. leaders continue to let #TigrayGenocide happen; when reports are out the ethnic cleansing ,massacres in #Western…",anger
"RT @Twitter-handle: @Twitter-handle: Nothing to which I am privy. However, if they keep using vaccines in such a casual fashion - eventually…",anger
RT @Twitter-handle: Heartbeat 💓 Ranboo // #generationloss #ranbooart #ranboo #ranboofanart #generationlossart @Twitter-handle: URL,neutral
RT @Twitter-handle: New image of Lady Gaga on the set of “House Of Gucci” on her birthday in 2021. URL,happiness
RT @Twitter-handle: Still My 2nd fav NFT. I can’t tell you why. 🤷‍♂️ But I genuinely love this piece by @Twitter-handle: 👑 URL,happiness
RT @Twitter-handle: 🐱 - Voting Guidelines and Mass Voting Schedule Eyes here Carats and Huihuis! Join the #HEARTS_for_Jun celebration and help us…,happiness
@Twitter-handle: try mi…. nvm,neutral
RT @Twitter-handle: The toothpick era. CELEBRATING THABANG PICTURES Thabang #ThabangMazibuko URL URL,neutral
RT @Twitter-handle: love you my brother!! #TENLEE #WayV_Phantom_in_LONDON #WayV_Phantom_in_EUROPE URL,happiness
"RT @Twitter-handle: #ICYMI: ""Today I have broken the world record, not in cricket, but by having to appear in 20 cases, which is a new record…",neutral
"RT @Twitter-handle: .@ENHYPEN Spotify Monthly Listeners (6/8) 6/4: 8,734,328 (+101K) 6/5: 8,829,477 (+95K) 6/6: 8,926,508 (+97K) 6/7: 9,027,…",neutral
RT @Twitter-handle: 👀 Next week we’re going behind the scenes with our #Engineers ✔️ Are you an engineer who advocates for best practice?…,neutral
